nh,clust,Crop_18,Crop_19,Crop_22,Crop_23,Crop_24,Oil_Palm,Plantain,Banana,Orange,Cola_nut,Pineapple,Cassava,Yam,Cocoyam,Potatoes,Tomatoes,Okro,Garden_egg,Pepper,Leafy_vege,Other_vege,Onion,Avacado_pear,Mango,Pawpaw,Food_02,Food_03,Food_04,Food_05,Food_06,Food_07,Food_08,Food_09,Food_10,Food_11,Equip_22,Equip_31,Equip_41,Equip_42,Equip_51,Equip_61,Equip_62,Equip_63,Equip_64,Equip_65,profit_per_acre,ever_attend_school,Can_do_written_calculation.x,Doing_same_work,Father_do_same_work,Fetching_wood,Dispose_garbage,Born_here,eanum,agent_visit_1,agriculture_coop_1,cooperative_1,girl_prop_1,girl_prop_2,girl_prop_3,girl_prop_4,girl_prop_5,has_adultprogram_1,has_electric_1,has_pipe_1,has_restaurant_1,has_seniorsch_1,junior_loc_1,migrant_from_1,migrant_from_2,migrant_from_3,migrate1_activity_1,migrate1_activity_2,migrate1_activity_3,migrate1_activity_4,migrate1_activity_6,migrate1_activity_7,migrate2_activity_1,migrate2_activity_2,migrate2_activity_3,migrate2_activity_4,migrate2_activity_5,migrate2_activity_6,migrate2_activity_7,migrate2_activity_8,move_1,move_2,move_3,rice_husking_1,s2q17_1,s2q27_1,s3q1_1,s3q23_1,s5bq15_1,s5bq17_1,s5bq23_1,s5bq5_1,sch_private_1,sch_private_2,school_gender_1,school_gender_2,school_gender_3,sharecropper_1,sharecropper_prop_1,sharecropper_prop_2,sharecropper_prop_3,use_insecticides_1,s1q1,s2q22,s2q25,s3q12,distance_seniorschool,distance_agricenter,tracer_num,Honey,s8aq6,s8aq10,s8aq14,s8aq15,Harvest_Jan,Harvest_Feb,Harvest_Mar,Harvest_Apr,Harvest_May,Harvest_Jun,Harvest_Jul,Harvest_Aug,Harvest_Sep,Harvest_Oct,Harvest_Nov,Harvest_Dec,Sales_Jan,Sales_Feb,Sales_Mar,Sales_Apr,Sales_May,Sales_Jun,Sales_Jul,Sales_Aug,Sales_Sep,Sales_Oct,Sales_Nov,Sales_Dec,Consume_Jan,Consume_Feb,Consume_Mar,Consume_Apr,Consume_May,Consume_Jun,Consume_Jul,Consume_Aug,Consume_Sep,Consume_Oct,Consume_Nov,Consume_Dec,Employment_status,Read_Ghanaian_language.x,Work_for_whom_in_main_job,Work_for_whom,Region_ID,Outside_wall_material,Sell_any_processed_food
9,4059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-79512.040018315,1,1,0,0,1,1,1,59,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,899,32,0,0,8,48,4,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5,1,1,0,3,1,2
9,4065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3353.29642857143,2,2,0,0,2,2,1,65,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,53,0,0,5,16,16,0,0,1.74980057982641e+100,1.74980057982641e+100,20,3e+06,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,0,1,0,0,5,5,2
9,4081,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139298.174603175,2,2,0,0,2,2,1,81,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,302,13,5,0,5,0,1,0,1.74980057982641e+100,1.74980057982641e+100,3,20000,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,2,2,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5,1,1,0,4,5,3
9,4092,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,1,1,1,92,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,103,8,0,0,8,4,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,2,2,1.74980057982641e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,2,2,2,2,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,2,2,2,1.74980057982641e+100,1.74980057982641e+100,7,1,1,1,4,1,2
9,4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,27119.5,2,2,0,0,2,1,2,119,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3896,22,0,0,0,16,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,2,1,2
9,4134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121904.761904762,2,2,1,1,1,2,1,134,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,25,14,0,0,3,9,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5,1,1,9,2,1,4
9,4155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-3927.65848392383,2,2,0,0,2,2,2,155,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,2186,2,0,0,2,5,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1,1,1,1,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3,3,9,0,4,5,2
9,4202,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,248827.933333333,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1,2,7,1,2,1,0
9,4329,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71400,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,5,4,1,0,3,5,4
9,4345,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3067.47619047619,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,2,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,5,1,1,0,4,6,4
9,4379,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187267.407096172,1,1,1,2,1,2,2,379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,229,18,5,4,0,8,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,6.99920231930564e+100,6.99920231930564e+100,5,2,1,9,1,1,2
9,4399,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172083.888888889,1,1,1,1,2,2,2,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,139,15,15,15,15,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1,14000,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,3.49960115965282e+100,1,2,7,1,2,1,0
9,4412,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,201415.974025974,2,2,0,0,2,2,2,412,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,237.5,4,3,2.5,9,18,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5,1,1,0,5,1,4
9,4422,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,1,1,0,0,1,1,1,422,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,318,0,3,3,7,3,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,2,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,2,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5,2,1,0,5,1,2
9,4433,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107035.232657003,1,2,1,1,0,0,2,433,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,5,0,0,5,24,0,14000,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,1.74980057982641e+100,4,4,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,1.74980057982641e+100,4,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3,1,9,1,5,1,4
9,4439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47450.5,1,1,0,0,1,1,1,439,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,3614,3,0,0,0,12,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,2,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5,2,1,0,5,5,2
9,4455,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,147122.658730159,2,2,0,0,1,1,2,455,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,687,1,0,1,10,30,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,5,1,1,0,6,5,3
9,4479,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3517.61322751323,1,1,0,0,2,2,1,479,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1418,0,0,0,9,0,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,8.74900289913205e+100,6.99920231930564e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,3.49960115965282e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,6.99920231930564e+100,3.49960115965282e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,8.74900289913205e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,8.74900289913205e+100,8.74900289913205e+100,5,2,1,0,6,1,2
9,4485,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43793.5714285714,2,2,1,1,1,1,1,485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,174.5,241,161,161.5,161,241,0,0,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,6.99920231930564e+100,6.99920231930564e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,5.24940173947923e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,6.99920231930564e+100,3.49960115965282e+100,3.49960115965282e+100,5.24940173947923e+100,3.49960115965282e+100,1.74980057982641e+100,1.74980057982641e+100,1.74980057982641e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3.49960115965282e+100,3,1,9,9,6,5,6
